train_loss,val_loss
1.7142568230628967,1.620544059710069
1.326573577455499,1.274903660216792
1.1421530355106702,1.1485579184637489
1.0213746967810122,1.0964961643542417
0.9115642791783268,1.048377499047836
0.8114261387593367,1.0512321339073507
0.7063804627396166,1.0900390686424957
0.5947420136918399,1.1941241311248054
